,created_at,tweet,clean_tweets,tweet_len,sentiment
441,2020-03-10 17:11:52,No point telling them to hide under their desks...,point telling hide desk,23,0
442,2020-03-10 17:11:52,RT @RichardEngel: A top immunologist and virologist i’ve spoken to both believe New York/tristate area is a growing and emerging coronaviru…,richardengel top immunologist virologist spoken believe new york tristate area growing emerging ronaviru,104,1
443,2020-03-10 17:11:52,"RT @__ariannalp: crap this virus is turning all the people into pigeons

#coronavirus https://t.co/UopvX9BqZD",ariannalp crap virus turning people pigeon ronavirus uopvx bqzd,63,-1
444,2020-03-10 17:11:52,"RT @leppuccino: “stop touching your face to avoid spread of the coronavirus”

me every 2 minutes: https://t.co/Yf81201eP9",leppuccino stop touching face avoid spread ronavirus every minute yf ep,71,1
445,2020-03-10 17:11:52,RT @Reuters: Chinese President Xi Jinping visited Wuhan for the first time since the #coronavirus outbreak as new cases recede https://t.co…,reuters chinese president xi jinping visited wuhan first time since ronavirus outbreak new case recede,102,1
446,2020-03-10 17:11:52,RT @DeItaOne: PENTAGON SAYS ADOPTS SOCIAL DISTANCING AT NEWS BRIEFINGS AND MEETINGS OVER CORONAVIRUS CONCERNS,deitaone pentagon say adopts social distancing news briefing meeting coronavirus concern,88,1
447,2020-03-10 17:11:52,RT @redsteeze: Is it a flu virus or the Cloverfield monster?,redsteeze flu virus cloverfield monster,39,0
448,2020-03-10 17:11:52,"RT @RadioFreeTom: The president doesn't seem to understand that protecting Americans is *his job and his oath*.

My latest in the @washingt…",radiofreetom president seem understand protecting american job oath latest washingt,83,1
449,2020-03-10 17:11:52,"RT @labisbeticah: Please, please guys. Here in northern #Italy we made one big mistake. Everybody kept saying ""It's just flu"" and now our i…",labisbeticah please please guy hern italy made one big mistake everybody kept saying flu,88,0
450,2020-03-10 17:11:52,"RT @aliShihabi: I just left Riyadh after having arrived last friday. I must say since arrival at airport, Saudi seems much more organized a…",alishihabi left riyadh arrived last friday must say since arrival airpo saudi seems much organized,98,1
451,2020-03-10 17:11:52,"RT @SaldanaAustinTX: MotoGP's Grand Prix of the Americas postponed due to coronavirus outbreak
https://t.co/ZI7lpW5RBS",saldanaaustintx motogp grand prix america postponed due ronavirus outbreak zi lpw rb,84,1
452,2020-03-10 17:11:52,RT @YourFavoriteZoe: The coronavirus got parents acting up lol https://t.co/addhN7HArG,yourfavoritezoe ronavirus got parent acting lol addhn harg,58,1
453,2020-03-10 17:11:52,@mayaacra Enjoying corona 🤣,mayaacra enjoying rona,22,1
454,2020-03-10 17:11:52,"RT @leppuccino: “stop touching your face to avoid spread of the coronavirus”

me every 2 minutes: https://t.co/Yf81201eP9",leppuccino stop touching face avoid spread ronavirus every minute yf ep,71,1
455,2020-03-10 17:11:52,"RT @MarcEdelmanNYC: @Hunter_College: “regular campus activities will proceed without interruption.”
@Yascha_Mounk in @TheAtlantic: “Are you…",marcedelmannyc hunter college regular campus activity proceed without interruption yascha mounk theatlantic,107,0
456,2020-03-10 17:11:52,"RT @tittyhaver: i see the ""china is authoritarian for building a hospital"" people have logged on",tittyhaver see china authoritarian building hospital people logged,66,0
457,2020-03-10 17:11:53,RT @knowhyou: 10 million people in US catch the flu each year with use of vaccines and 1/1000 die. Corona virus is slightly more infectious…,knowhyou million people u catch flu year use vaccine die corona virus slightly infectious,89,-1
458,2020-03-10 17:11:52,LAUSD Response to closing school due to the Corona Virus.  #LAUSD #coronavirus https://t.co/djX15axrfT,lausd response closing school due corona virus lausd ronavirus djx axrft,72,-1
459,2020-03-10 17:11:52,RT @tracybeanz: This thread needs to fly. It shows how the legacy media is USING covid-19 as a political weapon and even how the SAME repor…,tracybeanz thread need fly show legacy medium using vid political weapon even repor,83,1
460,2020-03-10 17:11:52,RT @mickconlan11: Spoke to @AerLingus about cancelling my flights to Rome due to Corona Virus and they offered a refund of €90 from flights…,mick nlan spoke aerlingus cancelling flight rome due corona virus offered refund flight,87,-1
461,2020-03-10 17:11:53,RT @LauraWalkerKC: Navy reports ‘presumptive positive’ coronavirus test for civilian employee in Virginia https://t.co/mef6vBkoMG,laurawalkerkc navy repo presumptive positive ronavirus test civilian employee virginia mef vbkomg,97,1
462,2020-03-10 17:11:53,@awallenstein But it kinda makes sense. If they have saturated the market for subs and u get charged the same no ma… https://t.co/ewtpkyS3Tr,awallenstein kinda make sense saturated market sub get charged ewtpkys tr,73,0
463,2020-03-10 17:11:53,RT @RaviMikkelsen: Seems 14 day quarantine is effective at catching almost all #COVID19 infected patients. If you think you're at risk of b…,ravimikkelsen seems day quarantine effective catching almost covid infected patient think risk,94,1
464,2020-03-10 17:11:53,RT @EdwardAr23: If you ever ate here you are immune from the coronavirus. https://t.co/KVdN2iGSun,edwardar ever ate immune ronavirus kvdn igsun,45,0
465,2020-03-10 17:11:53,"RT @BBCWorld: Austria announces ban on Italians entering the country unless they carry a medical certificate, to try and stop coronavirus s…",bbcworld austria announces ban italian entering untry unless carry medical ce ificate try stop ronavirus,104,0
466,2020-03-10 17:11:53,Managing Coronavirus Risk Through Insurance https://t.co/AiegYtK0vT,managing coronavirus risk insurance aiegytk vt,46,0
467,2020-03-10 17:11:53,RT @MeelzTV: Allergy season showing up also during Coronavirus season. Which is it?! https://t.co/fXUbr5uN3l,meelztv allergy season showing also coronavirus season fxubr un,63,0
468,2020-03-10 17:11:53,this corona virus is OD no 🧢,rona virus od,13,0
469,2020-03-10 17:11:53,"RT @capyvaro: Uow, is this a motherfucking SUS reference?",capyvaro uow motherfucking sus reference,40,0
470,2020-03-10 17:11:53,"RT @RollingStone: Pearl Jam have postponed their upcoming Gigaton U.S. tour due to the coronavirus. The risk is ""simply too high"" they wrot…",rollingstone pearl jam postponed ming gigaton tour due ronavirus risk simply high wrot,86,1
471,2020-03-10 17:11:53,"RT @BBCSport: Nottingham Forest and Olympiakos owner Evangelos Marinakis has coronavirus.

#NFFC",bbcspo nottingham forest olympiakos owner evangelos marinakis ronavirus nffc,76,0
472,2020-03-10 17:11:53,@wheezylouse @ColMayers @rodmac007 @TomYates9816 @JayRicho60 @hehitthepost @JonWalters19 It is only like the flu -… https://t.co/y5MWLikhr9,wheezylouse colmayers rodmac tomyates jayricho hehitthepost jonwalters like flu mwlikhr,87,0
473,2020-03-10 17:11:53,"RT @MerrynSW: Sensible words from RWC on the US. ""All that has happened in US equity markets...is that they have gone from extremely overva…",merrynsw sensible word rwc u happened u equity market gone extremely overva,75,-1
474,2020-03-10 17:11:53,RT @Fran_klymydear: I'm sorry I sound like a broken record but people outside of super affected areas really don't seem to grasp the danger…,fran klymydear sorry sound like broken rd people outside super affected area really seem grasp danger,101,1
475,2020-03-10 17:11:53,RT @omarbula: Are we sure that #China’s #coronavirus cases have diminished? Are we to believe in China’s info at all? Or is China trying to…,omarbula sure china ronavirus case diminished believe china info china trying,77,1
476,2020-03-10 17:11:53,"RT @briantylercohen: I know the coronavirus isn't Trump's fault.

What's Trump's fault is declining to use the WHO test like other nations,…",briantyler hen know ronavirus trump fault trump fault declining use test like nation,84,0
477,2020-03-10 17:11:53,"RT @esaagar: It's actually very important we continue to refer to COVID19 as the Wuhan Virus

The Chinese government is working overtime t…",esaagar actually impo ant ntinue refer covid wuhan virus chinese government working ove ime,91,0
478,2020-03-10 17:11:53,RT @keywilliamss: So NONE of these Corona Virus cases have been black people?! LEMME FOUND OUT WE IMMUNE. It’s the least God can do after s…,keywilliamss none corona virus case black people lemme found immune least god,77,-1
479,2020-03-10 17:11:53,"RT @WesHagerman: Oh my god, the doctors and nurses at Bernie's Coronavirus town hall are PISSED at the media question they just got. They g…",weshagerman oh god doctor nurse bernie coronavirus town hall pissed medium question got,87,0
480,2020-03-10 17:11:53,RT @jameshamblin: Italy has banned weddings and funerals for 16 million people. Japan has closed schools for a month. France and Iraq have…,jameshamblin italy banned wedding funeral million people japan closed school month france iraq,94,-1
481,2020-03-10 17:11:53,"RT @ajitxsingh: China sends as medical aid to Iran, twice as many testing kits as the US has been able to provide its own population.

Chin…",ajitxsingh china sends medical aid iran twice many testing kit u able provide population chin,93,1
482,2020-03-10 17:11:53,RT @AlexJamesFitz: Coronavirus is gonna be the thing that gets workers the benefits they've long deserved. https://t.co/5oYk6f2UEp,alexjamesfitz coronavirus gonna thing get worker benefit long deserved oyk uep,78,-1
483,2020-03-10 17:11:53,"Local Beavers group closes temporarily as leader returns from Northern Italy…

https://t.co/gemg4dw6WV",local beaver group close temporarily leader return hern italy gemg dw wv,72,0
484,2020-03-10 17:11:53,"RT @winyeemichelle: This is going to sound kinda mad, but this week, pls consider making your weekly takeout a Chinese takeaway. My family'…",winyeemichelle going sound kinda mad week pls nsider making weekly takeout chinese takeaway family,98,-1
485,2020-03-10 17:11:53,"RT @jaketapper: .@CDCgov Director Redfield: 99% of the novel coronavirus cases recently confirmed were *outside* of China. “The epicenter,…",jaketapper cdcgov director redfield novel ronavirus case recently nfirmed outside china epicenter,97,0
486,2020-03-10 17:11:53,"For gig workers and others who only get paid if they work, a payroll tax cut on non-existent earnings will not help.",gig worker others get paid work payroll tax cut non existent earnings help,74,0
487,2020-03-10 17:11:53,"RT @labisbeticah: Please, please guys. Here in northern #Italy we made one big mistake. Everybody kept saying ""It's just flu"" and now our i…",labisbeticah please please guy hern italy made one big mistake everybody kept saying flu,88,0
488,2020-03-10 17:11:53,"RT @__ariannalp: crap this virus is turning all the people into pigeons

#coronavirus https://t.co/UopvX9BqZD",ariannalp crap virus turning people pigeon ronavirus uopvx bqzd,63,-1
489,2020-03-10 17:11:53,"RT @thisisjustaride: JOE BIDEN LITERALLY SAID HE'LL VETO MEDICARE FOR ALL.

DURING THE CORONAVIRUS OUTBREAK.

ON TV.

THIS MAN IS NOT ELECT…",thisisjustaride joe biden literally said veto medicare coronavirus outbreak tv man elect,88,1
490,2020-03-10 17:11:53,117k likes,like,4,0
491,2020-03-10 17:11:53,RT @JLaCocaina: HARRY POTTER THO?! Nah,jlacocaina harry potter tho nah,31,0
492,2020-03-10 17:11:53,RT @DeItaOne: PENTAGON SAYS ADOPTS SOCIAL DISTANCING AT NEWS BRIEFINGS AND MEETINGS OVER CORONAVIRUS CONCERNS,deitaone pentagon say adopts social distancing news briefing meeting coronavirus concern,88,1
493,2020-03-10 17:11:53,RT @fayobserver: NC governor declares state of emergency as state deals with coronavirus https://t.co/dFGDqnunF1 https://t.co/5WmS03Q0bg,fayobserver nc governor declares state emergency state deal ronavirus dfgdqnunf wms bg,86,0
494,2020-03-10 17:11:53,"RT @glenscrivener: 7 Pestilential Lessons from Church History. We've fixed the video from yesterday, #watch in FULL, #coronavirus #covid19…",glenscrivener pestilential lesson church history fixed video yesterday watch full ronavirus vid,95,1
495,2020-03-10 17:11:53,"RT @RadioFreeTom: The president doesn't seem to understand that protecting Americans is *his job and his oath*.

My latest in the @washingt…",radiofreetom president seem understand protecting american job oath latest washingt,83,1
496,2020-03-10 17:11:53,"@VitalVegas ""I've got a Corona if you've got a Lyme.""",vitalvegas got corona got lyme,30,0
497,2020-03-10 17:11:53,@innieslove I would talk to the airport and ask if they’re planning on canceling anything for the coronavirus just to be sure,innieslove would talk airpo ask planning canceling anything ronavirus sure,74,1
498,2020-03-10 17:11:53,"... Chinese coronavirus?

Are you fucking joking?",chinese ronavirus fucking joking,32,-1
499,2020-03-10 17:11:53,RT @keywilliamss: So NONE of these Corona Virus cases have been black people?! LEMME FOUND OUT WE IMMUNE. It’s the least God can do after s…,keywilliamss none corona virus case black people lemme found immune least god,77,-1
500,2020-03-10 17:11:53,RT @ftbIswanny: Aaron Ramsey scores &amp; Serie A dies? We can’t beat this guy ffs https://t.co/dLgHgD9LH5,ftbiswanny aaron ramsey re amp serie dy beat guy ffs dlghgd lh,62,0
501,2020-03-10 17:11:53,"RT @RepJerryNadler: For New Yorkers who are concerned about the impact of coronavirus, please follow @NYCMayor's guidance and consult the u…",repjerrynadler new yorkers ncerned impact ronavirus please follow nycmayor guidance nsult,89,1
502,2020-03-10 17:11:53,RT @raazania: do rich people know they’ll get the virus if poor people can’t be tested and diagnosed? https://t.co/q7FlFUrZiU,raazania rich people know get virus poor people tested diagnosed flfurziu,73,-1
503,2020-03-10 17:11:53,What does direct mercury mean for #CoronavirusOutbreak in india ?,direct mercury mean coronavirusoutbreak india,45,-1
504,2020-03-10 17:11:53,"""After hearing about Nhung being infected with the novel coronavirus, she returned to the hospital and informed doc… https://t.co/j58p615NvG",hearing nhung infected novel ronavirus returned hospital informed doc nvg,73,0
505,2020-03-10 17:11:53,Barcelona to host Napoli in empty stadium amid coronavirus scare #TPEoorhh https://t.co/yS2QvduUiC https://t.co/cO2ZcSQwBy,barcelona host napoli empty stadium amid ronavirus scare tpeoorhh y qvduuic co zcsqwby,86,-1
506,2020-03-10 17:11:53,RT @cwarzel: the hard choice but the right one https://t.co/ETPy0irlsu,cwarzel hard choice right one etpy irlsu,40,-1
507,2020-03-10 17:11:53,LMFAOOOO,lmfaoooo,8,0
508,2020-03-10 17:11:54,"RT @jules_su: [CORONAVIRUS: huge threat to old people, little threat to young people]:

We must transform our ENTIRE society and global wo…",jules su coronavirus huge threat old people little threat young people must transform entire society global wo,110,1
509,2020-03-10 17:11:54,RT @TheRickWilson: This has Stephen Miller’s paw prints all over it,therickwilson stephen miller paw print,38,0
510,2020-03-10 17:11:54,@rayara_magalu Corona Saree as last wish?,rayara magalu corona saree last wish,36,0
511,2020-03-10 17:11:54,"RT @silviast9: 1/ I may be repeating myself, but I want to fight this sense of security that I see outside of the epicenters, as if nothing…",silviast may repeating want fight sense security see outside epicenter nothing,78,0
512,2020-03-10 17:11:54,"RT @winyeemichelle: This is going to sound kinda mad, but this week, pls consider making your weekly takeout a Chinese takeaway. My family'…",winyeemichelle going sound kinda mad week pls nsider making weekly takeout chinese takeaway family,98,-1
513,2020-03-10 17:11:54,RT @TrilliamClinton: Corona got these flights cheap as hell I gotta job interview in Greece Monday,trilliamclinton corona got flight cheap hell gotta job interview greece monday,78,1
514,2020-03-10 17:11:53,"This afternoon, Health Director Adrienne Byrne is educating and providing an update to Department and Division head… https://t.co/pOky174BgT",afternoon health director adrienne byrne educating providing update depa ment division head poky bgt,100,0
515,2020-03-10 17:11:54,RT @brfootball: The coronavirus continues to affect football https://t.co/NGAGNHOF1K,brfootball ronavirus ntinues affect football ngagnhof,53,0
516,2020-03-10 17:11:54,RT @ThyArtIsMemes: Aboutta sign up to get coronavirus cause i’m always down with the sickness 💯,thya ismemes aboutta sign get ronavirus cause always sickness,61,0
517,2020-03-10 17:11:54,"RT @AGWillliamBarr: BREAKING: To prevent the spread of the Wuhan Virus, ""The View"" will film their episodes without a studio audience... as…",agwillliambarr breaking prevent spread wuhan virus view film episode without studio audience,92,0
518,2020-03-10 17:11:54,"RT @ElieNYC: Dear bots: I will vote for the Democratic nominee even if the Democrats nominate Coronavirus. Miss me with this #DemExit crap,…",elienyc dear bot vote democratic nominee even democrat nominate coronavirus miss demexit crap,93,-1
519,2020-03-10 17:11:54,RT @MikeBloomberg: This is the moment mayors need to be their best. So we’re joining forces with @JohnsHopkinsSPH &amp; @BHCityLeaders to guide…,mikebloomberg moment mayor need best joining force johnshopkinssph amp bhcityleaders guide,90,1
520,2020-03-10 17:11:54,"RT @ChrisMurphyCT: Your daily reminder that:

a. Trump is using a provision of the Affordable Care Act to require that insurers cover the C…",chrismurphyct daily reminder trump using provision affordable care act require insurer ver,90,0
521,2020-03-10 17:11:54,"Unit’s left and right are switching to online classes, my county might be quarantined all together, and the preside… https://t.co/EzH6XolFEO",unit left right switching online class unty might quarantined together preside ezh xolfeo,89,1
522,2020-03-10 17:11:54,RT @iatemuggles: the coronavirus outbreak in Italy https://t.co/NsEt05y1pa,iatemuggles ronavirus outbreak italy nset pa,44,0
523,2020-03-10 17:11:54,@Horrorkissen @Maulemaus CORONA! *Maus in eine Box pack*,horrorkissen maulemaus corona maus eine box pack,48,0
524,2020-03-10 17:11:54,"RT @thisisjustaride: JOE BIDEN LITERALLY SAID HE'LL VETO MEDICARE FOR ALL.

DURING THE CORONAVIRUS OUTBREAK.

ON TV.

THIS MAN IS NOT ELECT…",thisisjustaride joe biden literally said veto medicare coronavirus outbreak tv man elect,88,1
525,2020-03-10 17:11:54,RT @JeffMcDev: when someone asks me why i don't think the coronavirus is gonna kill me https://t.co/NLraFh5yp2,jeffmcdev someone asks think ronavirus gonna kill nlrafh yp,59,0
526,2020-03-10 17:11:54,"RT @MiltonWolfMD: This doctor’s advice for surviving the Wuhan #coronavirus:

1.  Stay calm.

2. Wash your hands.

3. Turn off the garbage…",miltonwolfmd doctor advice surviving wuhan ronavirus stay calm wash hand turn garbage,85,1
527,2020-03-10 17:11:54,RT @davidsirota: Joe Biden helped decimate Michigan’s job base by working with the GOP to pass NAFTA &amp; China PNTR — and now he &amp; his campai…,davidsirota joe biden helped decimate michigan job base working gop pas nafta amp china pntr amp campai,103,-1
528,2020-03-10 17:11:54,"RT @Vijayabaskarofl: #Corona update: a good news for Our state, the Pt undergoing treatment at #RGGH is tested negative for Corona,this spe…",vijayabaskarofl corona update good news state pt undergoing treatment rggh tested negative corona spe,101,1
529,2020-03-10 17:11:54,RT @CatholicSat: Just to clarify St. Peter’s Basilica is closed to tourists and guided visits until April 3rd. The Basilica remains open to…,catholicsat clarify st peter basilica closed tourist guided visit april rd basilica remains open,96,-1
530,2020-03-10 17:11:54,RT @FeelingFisky: the US government “taking action” to stop the spread of coronavirus,feelingfisky u government taking action stop spread ronavirus,61,1
531,2020-03-10 17:11:54,"RT @NBCNews: Rep. Paul Gosar is coming under fire for calling the coronavirus the ""Wuhan Virus,"" a reference to the Chinese city where the…",nbcnews rep paul gosar ming fire calling ronavirus wuhan virus reference chinese city,85,0
532,2020-03-10 17:11:54,"Harvard to Move to Virtual Classes Amid Coronavirus Outbreak | World News

https://t.co/HJrD3ZIDDy",harvard move vi ual class amid coronavirus outbreak world news hjrd ziddy,73,0
533,2020-03-10 17:11:54,"RT @MauriceRuffin: Love in the Time of the Coronavirus, a mega thread. If you see an attractive person in a cafe, do not approach them. Ins…",mauriceruffin love time coronavirus mega thread see attractive person cafe approach in,86,1
534,2020-03-10 17:11:54,"RT @PaulbernalUK: The BBC: ‘save us, save us, you’ll miss us when we’re gone’.

Also the BBC: ‘I know, let’s put Nigel Farage on Newsnight…",paulbernaluk bbc save u save u miss u gone also bbc know let put nigel farage newsnight,87,0
535,2020-03-10 17:11:54,"RT @IngrahamAngle: President Trump must take China on here—they created this health crisis, now they’re claiming America is to blame.  Typi…",ingrahamangle president trump must take china created health crisis claiming america blame typi,95,0
536,2020-03-10 17:11:54,RT @TrilliamClinton: Corona got these flights cheap as hell I gotta job interview in Greece Monday,trilliamclinton corona got flight cheap hell gotta job interview greece monday,78,1
537,2020-03-10 17:11:54,RT @YourFavoriteZoe: The coronavirus got parents acting up lol https://t.co/addhN7HArG,yourfavoritezoe ronavirus got parent acting lol addhn harg,58,1
538,2020-03-10 17:11:54,@labisbeticah Trump said it was just like regular flu but not as bad! Who do I believe??,labisbeticah trump said like regular flu bad believe,52,-1
539,2020-03-10 17:11:54,"RT @thisisjustaride: JOE BIDEN LITERALLY SAID HE'LL VETO MEDICARE FOR ALL.

DURING THE CORONAVIRUS OUTBREAK.

ON TV.

THIS MAN IS NOT ELECT…",thisisjustaride joe biden literally said veto medicare coronavirus outbreak tv man elect,88,1
540,2020-03-10 17:11:54,"RT @nashtysmans: People of the Philippines, listen. The Corona virus may not kill you but certainly President Duterte will. It's not even j…",nashtysmans people philippine listen corona virus may kill ce ainly president dute even,87,0
541,2020-03-10 17:11:54,"RT @harshmadhusudan: Just three months ago she was lecturing India to stick to fiscal consolidation
https://t.co/kf9hauWW4Z",harshmadhusudan three month ago lecturing india stick fiscal nsolidation kf hauww,81,0
542,2020-03-10 17:11:54,"RT @HoarseWisperer: Received a message from my son’s school. Staffer in the district being tested for coronavirus.

Just a matter of time.…",hoarsewisperer received message son school staffer district tested ronavirus matter time,88,0
543,2020-03-10 17:11:54,"RT @maddow: “Italy had 62 identified cases on February 22nd.

It had 888 cases by February 29th,.

It had 4,636 by March 6th.

Because th…",maddow italy identified case february nd case february th march th th,69,0
544,2020-03-10 17:11:54,She wishes she was ethnically English. She never will be anything but an another Asian colonizing Britain. She is u… https://t.co/SGWFtPQX2z,wish ethnically english never anything another asian lonizing britain sgwftpqx,78,0
545,2020-03-10 17:11:54,@RudyGiuliani So is Rudy saying it's okay to contract the coronavirus,rudygiuliani rudy saying okay ntract ronavirus,46,1
546,2020-03-10 17:11:54,"RT @gonshairline: People with a common cold: 🛌

People with the Coronavirus: https://t.co/76GlXMdHdS",gonshairline people mmon ld people coronavirus glxmdhds,55,0
547,2020-03-10 17:11:54,RT @dealer_rug: Why is everyone buying toilet paper? It’s the coronavirus not the chorrovirus,dealer rug everyone buying toilet paper ronavirus chorrovirus,61,-1
548,2020-03-10 17:11:55,"RT @CouRageJD: 6 months ago I decided I wanted to go to Italy...

3 weeks ago I booked the final part of my trip. They had 0 cases of Coron…",couragejd month ago decided wanted go italy week ago booked final pa trip case coron,84,0
549,2020-03-10 17:11:55,"RT @WesHagerman: Oh my god, the doctors and nurses at Bernie's Coronavirus town hall are PISSED at the media question they just got. They g…",weshagerman oh god doctor nurse bernie coronavirus town hall pissed medium question got,87,0
550,2020-03-10 17:11:55,"RT @JohnGHendy: At the risk of sounding crazy, I think people need to start preparing for Corona like they would a hurricane.

You gather…",johnghendy risk sounding crazy think people need sta preparing corona like would hurricane gather,97,-1
551,2020-03-10 17:11:55,RT @Thushan_deSilva: Very worrying. Interesting to see if any countries manage to flatten this trajectory. Early days in the UK.,thushan desilva worrying interesting see untries manage flatten trajectory early day uk,87,1
552,2020-03-10 17:11:55,"RT @Disneyland2go: due to the coronavirus outbreak, we are declaring a state of emergency. we will be closed until further notice. in the i…",disneyland go due ronavirus outbreak declaring state emergency closed fu notice,79,-1
553,2020-03-10 17:11:54,"RT=vote @BTS_twt
#iHeartAwards
#BestMusicVideo #BoyWithLuv
BIGGEST ARMY FANS

Vote Jimin 👇👇… https://t.co/iIikXAfT4M",vote bts twt ihea award bestmusicvideo boywithluv biggest army fan vote jimin iiikxaft,86,0
554,2020-03-10 17:11:55,RT @itanimeirl: made with the threat of Corona-chan https://t.co/M0cPH4AN8J https://t.co/Oky0lAYpqv,itanimeirl made threat corona chan cph oky laypqv,49,0
555,2020-03-10 17:11:55,RT @rising_serpent: Gavin Newsom issues an astoundingly  glowing endorsement of Trump and Pence's handling of coronavirus and cruise ship r…,rising serpent gavin newsom issue astoundingly glowing endorsement trump penny handling ronavirus cruise ship,109,1
556,2020-03-10 17:11:55,RT @KareemGouda: Coronavirus be like: https://t.co/3hDy1PFolQ,kareemgouda coronavirus like hdy pfolq,38,0
557,2020-03-10 17:11:55,"RT @JesseKellyDC: You gotta laugh at all these media people lecturing America about trusting the news reports about coronavirus.

You don’t…",jessekellydc gotta laugh medium people lecturing america trusting news repo ronavirus,85,1
558,2020-03-10 17:11:55,"RT @telushk: I love how major American cities are like ""due to fears about coronavirus, we will now be cleaning public spaces with some reg…",telushk love major american city like due fear ronavirus cleaning public space reg,82,1
559,2020-03-10 17:11:55,RT @BienSur_JeTaime: Lmaooooo it'd be a sweater wearing day in h*ll before the greatest nation on earth did this.,biensur jetaime lmaooooo sweater wearing day greatest nation ea,63,1
560,2020-03-10 17:11:55,"@NBCNews There were 12,000 Swine Flu deaths *in the US* in 2009.

There have been 3,000 deaths *world wide* to date… https://t.co/MV8wdkf3aR",nbcnews swine flu death u death world wide date mv wdkf ar,58,-1
561,2020-03-10 17:11:55,RT @dailykos: Immigration court staffers were ordered to take down bilingual CDC-issued coronavirus posters https://t.co/Yfpb5dyKl7,dailykos immigration staffer ordered take bilingual cdc issued ronavirus poster yfpb dykl,89,0
562,2020-03-10 17:11:55,"RT @no_silenced: JUST IN:  New York Gov. Cuomo deploys National Guard to New Rochelle, establishes containment center to stem coronavirus😷",silenced new york gov cuomo deploys national guard new rochelle establishes ntainment center stem ronavirus,107,1
563,2020-03-10 17:11:55,"RT @maxwelltani: Unsurprisingly, the panel on Fox News is dismissing Bernie Sanders' proposal that a coronavirus vaccine be free, asking ""w…",maxwelltani unsurprisingly panel fox news dismissing bernie sander proposal ronavirus vaccine free asking,105,1
564,2020-03-10 17:11:55,RT @ksorbs: So true.  The sky is NOT falling.  The media is so powerful and fake news rules the day.  They love to keep us living in fear.…,ksorbs true sky falling medium powerful fake news rule day love keep u living fear,82,1
565,2020-03-10 17:11:55,"RT @soledadobrien: April of 2009, you liar. (And propagator if disinformation.)",soledadobrien april liar propagator disinformation,50,0
566,2020-03-10 17:11:55,"RT @spectatorindex: Coronavirus deaths

China: 3119
Italy: 463
Iran: 237
South Korea: 53
France: 30
Spain: 30
US: 22
Japan: 17
Iraq: 6
UK:…",spectatorindex coronavirus death china italy iran south korea france spain u japan iraq uk,90,0
567,2020-03-10 17:11:55,"RT @robertlufkinmd: Infographic of 7 known human coronaviruses, relative pathogenicity[high- MERS, SARS] and ease of transmission [red-high…",robe lufkinmd infographic known human ronaviruses relative pathogenicity high mers sars ease transmission red high,114,1
568,2020-03-10 17:11:55,"RT @Carrotfish_16: Kemar Bailey and his accomplices should be fined or imprisoned. Non-negotiable.

If he is not the quarantine system in…",carrotfish kemar bailey ac mplices fined imprisoned non negotiable quarantine system,84,0
569,2020-03-10 17:11:55,"RT @thisisjustaride: JOE BIDEN LITERALLY SAID HE'LL VETO MEDICARE FOR ALL.

DURING THE CORONAVIRUS OUTBREAK.

ON TV.

THIS MAN IS NOT ELECT…",thisisjustaride joe biden literally said veto medicare coronavirus outbreak tv man elect,88,1
570,2020-03-10 17:11:55,"In 2020 we were suppose to have flying cars, instead were still teaching people how to wash their hands #coronavirus",suppose flying car instead still teaching people wash hand ronavirus,68,0
571,2020-03-10 17:11:55,RT @annesoy: There are 18 confirmed cases of #Covid19 #Coronavirus in Sub Saharan Africa and 101 across the continent as of Tuesday morning.,annesoy nfirmed case covid coronavirus sub saharan africa across ntinent tuesday morning,88,0
572,2020-03-10 17:11:55,RT @RealJamesWoods: “Israel announces mandatory two-week quarantine for all overseas arrivals.” Want to bet Israel doesn’t have an epidemic…,realjameswoods israel announces mandatory two week quarantine overseas arrival want bet israel epidemic,103,0
573,2020-03-10 17:11:55,They've had empty planes flying around doing nothing how good was that for the climate  utter fools,empty plane flying around nothing good climate utter fool,57,1
574,2020-03-10 17:11:55,"RT @GOPLeader: Everything you need to know about the Chinese coronavirus can be found on one, regularly-updated website: https://t.co/nGCCD…",gopleader everything need know chinese ronavirus found one regularly updated website ngccd,90,0
575,2020-03-10 17:11:55,RT @notcapnamerica: Holy shit — the National Guard is having to deliver food to New Rochelle.  Cuomo has locked it down as a coronavirus co…,notcapnamerica holy shit national guard deliver food new rochelle cuomo locked ronavirus,88,-1
576,2020-03-10 17:11:55,RT @keywilliamss: So NONE of these Corona Virus cases have been black people?! LEMME FOUND OUT WE IMMUNE. It’s the least God can do after s…,keywilliamss none corona virus case black people lemme found immune least god,77,-1
577,2020-03-10 17:11:55,Shoutout to the corona virus southwest really got flights for $49 forreal this time,shoutout rona virus southwest really got flight forreal time,60,1
578,2020-03-10 17:11:55,"RT @Twanybear: Before, during and after Corona I approve this message 😂",twanybear corona approve message,32,0
579,2020-03-10 17:11:55,"RT @Tom_T_Barr: @dog6376 @Dslayer298 Yep, that’s the reason I ride the bus. Plus I can get EXPOSED to the corona virus! Then call in to wor…",tom barr dog dslayer yep reason ride bus plus get exposed rona virus call wor,77,0
580,2020-03-10 17:11:55,"RT @leppuccino: “stop touching your face to avoid spread of the coronavirus”

me every 2 minutes: https://t.co/Yf81201eP9",leppuccino stop touching face avoid spread ronavirus every minute yf ep,71,1
